variable_name,event_definition,code,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type
Ment_DEPRESSION_COV,Depression,Eu3z.,RCD2,[X]Unspec mood affective dis,C0525045,Mood Disorders,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,14183003,SCTSPA,"Chronic major depressive disorder, single episode",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,42925002,SCTSPA,"Major depressive disorder, single episode with atypical features",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,25922000,SCTSPA,"Major depressive disorder, single episode with postpartum onset",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,1.63E+16,SCTSPA,Mild major depressive disorder co-occurrent with anxiety single episode,,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,15639000,SCTSPA,"Moderate major depression, single episode",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,1.63E+16,SCTSPA,Moderate major depressive disorder co-occurrent with anxiety single episode,,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,2.51E+11,SCTSPA,"Severe major depression, single episode",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,20250007,SCTSPA,"Severe major depression, single episode, with psychotic features, mood-incongruent",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,1.63E+16,SCTSPA,Severe major depressive disorder co-occurrent with anxiety single episode,,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,19527009,SCTSPA,Single episode of major depression in full remission,,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191604000,SCTSPA,"Single major depressive episode, severe, with psychosis",,,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268704005,SCTSPA,[X]episodio depresivo grave con síntomas psicóticos,C0494400,Severe depressive episode with psychotic symptoms,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268702009,SCTSPA,[X]episodio depresivo grave sin síntomas psicóticos,C0494399,Severe depressive episode without psychotic symptoms,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192367002,SCTSPA,[X]episodio depresivo leve,C0494397,Mild depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192368007,SCTSPA,[X]episodio depresivo moderado,C0494398,Moderate depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268706007,SCTSPA,"[X]episodio depresivo, no especificado",C0349217,"Depressive episode, unspecified",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,310465006,SCTSPA,[X]episodio único de depresión agitada sin síntomas psicóticos,C0556016,Single episode agitated depression without psychotic symptoms,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268705006,SCTSPA,[X]otros episodios depresivos,C0349216,Other depressive episodes,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268713007,SCTSPA,[X]trastorno del humor (afectivo) no especificado,C0525045,Mood Disorders,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192386005,SCTSPA,"[X]trastorno del humor [afectivo] persistente, no especificado",C0349224,"Persistent mood affective disorder, unspecified",possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268707003,SCTSPA,[X]trastorno depresivo recurrente,C0349218,Recurrent depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192379002,SCTSPA,"[X]trastorno depresivo recurrente, actualmente en remisión",C0270477,Recurrent major depression in remission,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268709000,SCTSPA,"[X]trastorno depresivo recurrente, episodio actual grave con síntomas psicóticos",C0154413,Severe recurrent major depression with psychotic features,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268708008,SCTSPA,"[X]trastorno depresivo recurrente, episodio actual grave sin síntomas psicóticos",C0154412,Severe recurrent major depression without psychotic features,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192376009,SCTSPA,"[X]trastorno depresivo recurrente, episodio moderado presente",C0154411,Moderate recurrent major depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268710005,SCTSPA,"[X]trastorno depresivo recurrente, no especificado",C0349218,Recurrent depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192382007,SCTSPA,[X]trastornos del humor [afectivos] persistentes,C0349224,"Persistent mood affective disorder, unspecified",possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,83458005,SCTSPA,depresión agitada,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,231500002,SCTSPA,depresión encubierta,C0338897,Masked depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,300706003,SCTSPA,depresión endógena,C0011573,Endogenous depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,310497006,SCTSPA,depresión grave,C0588008,Severe depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,76441001,SCTSPA,"depresión mayor grave, un solo episodio, sin síntomas psicóticos",C0154405,"Severe major depression, single episode, without psychotic features",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,430852001,SCTSPA,"depresión mayor grave, único episodio, con características psicóticas",C0154406,"Severe major depression, single episode, with psychotic features",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,79298009,SCTSPA,"depresión mayor leve, un solo episodio",C0154403,"Mild major depression, single episode",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,15639000,SCTSPA,"depresión mayor moderada, un solo episodio",C0154404,"Moderate major depression, single episode",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,66344007,SCTSPA,depresión mayor recurrente,C0154409,Recurrent major depressive episodes,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,68019004,SCTSPA,depresión mayor recurrente en remisión,C0270477,Recurrent major depression in remission,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,33135002,SCTSPA,depresión mayor recurrente en remisión parcial,C0236764,Recurrent major depression in partial remission,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,28475009,SCTSPA,depresión mayor recurrente grave con síntomas psicóticos,C0154413,Severe recurrent major depression with psychotic features,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,36474008,SCTSPA,depresión mayor recurrente grave sin síntomas psicóticos,C0154412,Severe recurrent major depression without psychotic features,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,18818009,SCTSPA,depresión mayor recurrente moderada,C0154411,Moderate recurrent major depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,36923009,SCTSPA,"depresión mayor, un solo episodio",C0024517,Single major depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,36923009,SCTSPA,"depresión mayor, un solo episodio",C0024517,"Major depression, single episode",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,78667006,SCTSPA,depresión neurótica,C0282126,"Depression, Neurotic",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,58703003,SCTSPA,depresión postparto,C0221074,"Depression, Postpartum",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,87414006,SCTSPA,depresión reactiva (situacional),C0011579,Reactive depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,154963001,SCTSPA,"depresión, SAI",C0011570,Mental Depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,307537002,SCTSPA,"depresión, SAI",C0011570,Mental Depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,78667006,SCTSPA,distimia,C0013415,Dysthymic Disorder,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191607007,SCTSPA,"episodio aislado de depresión mayor, SAI",C0024517,Single major depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191600009,SCTSPA,"episodio aislado de depresión mayor, no especificado",C0024517,Single major depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268620009,SCTSPA,episodio depresivo mayor único,C0024517,Single major depressive episode,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191617002,SCTSPA,"episodio recurrente de depresión mayor, SAI",C0154409,Recurrent major depressive episodes,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268621008,SCTSPA,episodios depresivos mayores recurrentes,C0154409,Recurrent major depressive episodes,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191614009,SCTSPA,"episodios recurrentes de depresión mayor, en remisión parcial o no especificada",C0338893,"Recurrent major depressive episodes, in partial or unspecified remission",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191609005,SCTSPA,"episodios recurrentes de depresión mayor, no especificados",C0154409,Recurrent major depressive episodes,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191495003,SCTSPA,estado depresivo medicamentoso,C0338715,Drug-induced depressive state,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,78667006,SCTSPA,neurosis depresiva,C0011581,Depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191676002,SCTSPA,psicosis depresiva reactiva,C0011580,"Depression, Reactive, Psychotic",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,247803002,SCTSPA,trastorno afectivo estacional,C0085159,Seasonal Affective Disorder,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,442057004,SCTSPA,trastorno crónico de personalidad depresiva,C3665457,Chronic depressive personality disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,231542000,SCTSPA,trastorno de la conducta por depresión,C0339017,Depressive conduct disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,46206005,SCTSPA,trastorno del estado de ánimo,C0525045,Mood Disorders,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,2.11E+13,SCTSPA,trastorno del estado de ánimo con característica depresiva,C0011581,Depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,35489007,SCTSPA,trastorno depresivo,C0011581,Depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191659001,SCTSPA,trastorno depresivo atípico,C0154437,Atypical depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191601008,SCTSPA,"trastorno depresivo mayor, episodio único, leve",C0154403,"Mild major depression, single episode",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191602001,SCTSPA,"trastorno depresivo mayor, episodio único, moderado",C0154404,"Moderate major depression, single episode",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191610000,SCTSPA,"trastorno depresivo mayor, episodios recurrentes, leve",C3665435,"Recurrent major depressive episodes, mild",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192078003,SCTSPA,"trastorno depresivo, no clasificado en otra parte",C0012706,Depressive disorder NEC in SNOMEDCT,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,9.49E+13,SCTSPA,trastorno episódico del estado de ánimo,C1456434,Episodic mood disorder,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,231504006,SCTSPA,trastorno mixto de angustia y depresión,C0338908,Mixed anxiety and depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,74421008,SNOMEDCT_US,Affective disorder,C0525045,Mood Disorders,possible,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,154872008,SNOMEDCT_US,Agitated depression,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191599006,SNOMEDCT_US,Agitated depression,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191681006,SNOMEDCT_US,Agitated depression,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268750008,SNOMEDCT_US,Agitated depression,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,83458005,SNOMEDCT_US,Agitated depression,C0235136,Agitated depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191659001,SNOMEDCT_US,Atypical depressive disorder,C0154437,Atypical depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,277538003,SNOMEDCT_US,Atypical depressive disorder,C0154437,Atypical depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,442057004,SNOMEDCT_US,Chronic depressive personality disorder,C3665457,Chronic depressive personality disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,41006004,SNOMEDCT_US,Depression,C0011570,Mental Depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,154889000,SNOMEDCT_US,Depression - postnatal,C0221074,"Depression, Postpartum",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268753005,SNOMEDCT_US,Depression - postnatal,C0221074,"Depression, Postpartum",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,154963001,SNOMEDCT_US,Depression NOS,C0011570,Mental Depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,307537002,SNOMEDCT_US,Depression NOS,C0011570,Mental Depression,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192605002,SNOMEDCT_US,Depressive conduct disorder,C0339017,Depressive conduct disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,231542000,SNOMEDCT_US,Depressive conduct disorder,C0339017,Depressive conduct disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,35489007,SNOMEDCT_US,Depressive disorder,C0011581,Depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,192078003,SNOMEDCT_US,Depressive disorder NEC,C0012706,Depressive disorder NEC in SNOMEDCT,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,35489007,SNOMEDCT_US,Depressive episode,C0349217,"Depressive episode, unspecified",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,871840004,SNOMEDCT_US,Depressive episode,C0349217,"Depressive episode, unspecified",narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,78667006,SNOMEDCT_US,Depressive neurosis,C0011581,Depressive disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,268756002,SNOMEDCT_US,Depressive personality,C0302874,Depressive personality disorder,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191580002,SNOMEDCT_US,Depressive psychoses,C0743072,Psychosis depressive,narrow,Ment,DEPRESSION,COV
Ment_DEPRESSION_COV,Depression,191495003,SNOMEDCT_US,Drug-induced depressive state,C0338715,Drug-induced depressive state,narrow,Ment,DEPRESSION,COV
